overall,year,player_0,pos,college,weight_0,forty,vertical,bench,broad,threecone,shuttle,Height,side,team_1,pos_rk,grade
248,0.294117647,0.142497904,0.952380952,0.118421053,0.908625731,0.998567235,0.986609278,0.976145038,0.972076789,0.997966351,0.998805447,0.914634146,0.333333333,0.833333333,0.950850662,0.974499089
-999,1,0.316680637,0.095238095,0.243421053,0.880116959,0.998517487,0.988522238,0.967557252,0.982547993,0.998055633,0.99874572,0.890243902,1,1,0.971644612,0.93715847
111,0.705882353,0.721207041,0.904761905,0.802631579,0.888888889,0.998607034,0.991869919,0.974236641,0.982547993,0.997906829,0.998626264,0.902439024,0,0.277777778,0.95557656,0.969034608
-999,1,0.627996647,0.857142857,0.516447368,0,0.998577185,0.984218077,0,0,0.99793659,0,0,1,1,0,0
-999,0.705882353,0.209220453,0.666666667,0.9375,0.904239766,0.998686633,0.983739837,0,0.971204188,0.998085393,0.998765629,0.914634146,1,1,0.967863894,0.93989071
-999,0.647058824,0.91131601,0.904761905,0.236842105,0.872807018,0.998587135,0.987087518,0.971374046,0.969458988,0.997986191,0.998705901,0.865853659,1,1,0,0
43,0.058823529,0.20620285,0.047619048,0.398026316,0.875730994,0.998457788,0,0.961832061,0,0,0,0.87804878,0,0.638888889,0.952741021,0.986338798
-999,0.588235294,0.183403185,0.666666667,0.358552632,0.900584795,0.998676683,0.986131038,0.96851145,0.978184991,0,0,0.902439024,0,1,0,0
-999,0.058823529,0.578038558,0.333333333,0.848684211,0.915935673,0.998636884,0.987087518,0.979007634,0.970331588,0.998402841,0.998646173,0.902439024,1,1,0.946124764,0.961748634
-999,0.705882353,0.679463537,0.428571429,0.358552632,0.874269006,0.998567235,0,0,0,0,0,0.890243902,1,1,0,0
200,0.411764706,0.823805532,0.666666667,0.648026316,0.905701754,0.998616984,0.989478718,0.983778626,0.968586387,0.998184596,0.998785538,0.890243902,0,0.555555556,0.950850662,0.969034608
-999,0.588235294,0.517686505,0.666666667,0.345394737,0.904239766,0.998985125,0.985174558,0.96851145,0.965968586,0.998740129,0.999004539,0.87804878,1,1,0.963137996,0.947176685
134,0.235294118,0.87409891,0.666666667,0.700657895,0.90497076,0.998537386,0.988043998,0.980916031,0.981675393,0.997678664,0.998427172,0.902439024,0,0.916666667,0.950850662,0.975409836
233,0.588235294,0.944341995,0.666666667,0.904605263,0.909356725,0.998626934,0,0.978053435,0,0,0,0.93902439,0,0.666666667,0.974480151,0.93715847
-999,0.823529412,0.753059514,0.285714286,0.868421053,0.911549708,0.99878613,0.985652798,0.978053435,0,0.998184596,0.99872581,0.902439024,1,1,0,0
-999,0.588235294,0.416261526,0.952380952,0.986842105,0.904239766,0.99877618,0.982783357,0,0.968586387,0.998521884,0.998845266,0.914634146,1,1,0,0
71,0.882352941,0.322883487,0.19047619,0.648026316,0.935672515,0.999074673,0.985652798,0,0.967713787,0.998680608,0.998974675,0.914634146,1,0.25,0.950850662,0.981785064
100,0.117647059,0.708466052,1,0.677631579,0.89619883,0.998527436,0,0,0,0,0,0.890243902,0.333333333,0.805555556,0.956521739,0.971766849
141,0.823529412,0.85984912,0.666666667,0.131578947,0.89619883,0.998338391,0,0.972328244,0.97382199,0,0,0.890243902,0,0.833333333,0.956521739,0.962659381
82,0.941176471,0.73830679,0.19047619,0.651315789,0.95248538,0.998746331,0,0.97519084,0,0.998938534,0.999452497,0.902439024,0,0.222222222,0.949905482,0.986338798
123,1,0.999161777,0.095238095,0.858552632,0.869883041,0.998437889,0.994261119,0.966603053,0.985165794,0.997857228,0.998447081,0.853658537,0,0.722222222,0.980151229,0.93715847
-999,0.058823529,0.926236379,0.952380952,0.6875,0.926900585,0.998885628,0,0.973282443,0.972076789,0,0,0.93902439,1,1,0.959357278,0.951730419
-999,0.588235294,0.494719195,0.952380952,0.207236842,0.926169591,0.998746331,0,0.986641221,0,0,0,0.914634146,1,1,0,0
244,0.705882353,0.467393127,0.904761905,0.171052632,0.888157895,0.998577185,0.985652798,0.96851145,0.979930192,0.998035792,0,0.926829268,0,0.555555556,0.959357278,0.965391621
173,0.352941176,0.048113998,0.857142857,0.513157895,0.900584795,0.998626934,0.987087518,0.967557252,0.977312391,0.998065553,0.998934857,0.890243902,0.333333333,0.805555556,0.952741021,0.972677596
-999,0.117647059,0.228667225,1,0.292763158,0.886695906,0.998656783,0.990435198,0.971374046,0.972076789,0.997877068,0.998626264,0.902439024,1,1,0,0
40,0.823529412,0.210058676,1,0.720394737,0.889619883,0.998497587,0.989478718,0.970419847,0.979930192,0.9975497,0.998556582,0.914634146,0.333333333,0.25,0.948015123,0.986338798
-999,0.352941176,0.013243923,0.571428571,0.845394737,0.949561404,0.999472663,0.980392157,0.976145038,0.953752182,0.998948454,0.999432587,0.93902439,1,1,0,0
101,0.588235294,0.465884325,0.047619048,0.243421053,0.872076023,0.99836824,0,0.974236641,0,0,0,0.865853659,0,0.722222222,0.95557656,0.973588342
166,0.823529412,0.985917854,0.571428571,0.924342105,0.959795322,0.99919407,0.983261597,0.981870229,0.971204188,0.998422682,0.999283268,0.926829268,0.333333333,0.083333333,0.950850662,0.968123862
-999,0.705882353,0.956244761,0.714285714,0.986842105,0.96125731,0.999492563,0.981826877,0.971374046,0.958115183,0.999345264,0.999412678,0.963414634,1,1,0,0
-999,0.470588235,0.117015926,0.238095238,0.565789474,0.93128655,0.998955276,0.984696318,0.983778626,0.965968586,0.998283798,0.999064267,0.914634146,1,1,0.962192817,0.956284153
49,0.117647059,0.58139145,0.80952381,0.664473684,0.894005848,0.998845829,0,0,0,0,0,0.902439024,0.333333333,0.666666667,0.948015123,0.987249545
19,0.411764706,0.774685666,0.047619048,0.555921053,0.880847953,0.998338391,0.991869919,0.967557252,0.983420593,0.99794651,0.998526718,0.87804878,0,0.638888889,0.946124764,0.996357013
-999,1,0.110142498,1,0.358552632,0.889619883,0.998577185,0.993304639,0,0.985165794,0,0,0.926829268,1,1,0.97637051,0.956284153
50,0.647058824,0.820117351,0.047619048,0.259868421,0.871345029,0.998338391,0.995217599,0.964694656,0.984293194,0.997916749,0.998586446,0.865853659,0,0.083333333,0.951795841,0.982695811
150,0,0.181056161,0.047619048,0.582236842,0.868421053,0.998457788,0.989000478,0.964694656,0.97382199,0.998065553,0.998586446,0.817073171,0,0.388888889,0.959357278,0.970856102
111,0.588235294,0.826320201,0.571428571,0.588815789,0.956871345,0.999134371,0.983261597,0.993320611,0.966841187,0.999226221,0.999104085,0.914634146,0.333333333,0.166666667,0.947069943,0.972677596
67,1,0.26823135,0.80952381,0.805921053,0.888888889,0.99877618,0.986131038,0,0.967713787,0.99792667,0.998845266,0.914634146,0.333333333,0.333333333,0.949905482,0.981785064
-999,0.647058824,0.101424979,0.80952381,0.766447368,0.897660819,0.998676683,0.987087518,0,0.967713787,0.998154835,0.998815402,0.926829268,1,1,0.95463138,0.938069217
21,0.705882353,0.978876781,1,0.638157895,0.86622807,0.998278693,0.987565758,0.96278626,0.981675393,0.997906829,0.998715856,0.87804878,0.333333333,0.333333333,0.948015123,0.991803279
-999,0.176470588,0.370829841,0.857142857,0.5,0.897660819,0.998726432,0.985652798,0.961832061,0.970331588,0,0.99898463,0.853658537,1,1,0,0
124,0.117647059,0.075775356,0.238095238,0.631578947,0.95248538,0.998905527,0.988043998,0.986641221,0.963350785,0.998402841,0.998795493,0.926829268,0,0.638888889,0.956521739,0.968123862
68,0.235294118,0.167476949,0.047619048,0.398026316,0.870614035,0.998477688,0.989956958,0.965648855,0.980802792,0.99793659,0.9985964,0.87804878,0,0.027777778,0.956521739,0.978142077
96,0.647058824,0.986420788,0.238095238,0.940789474,0.944444444,0.998815979,0.983261597,0.980916031,0.967713787,0.998204436,0.998815402,0.914634146,0,0.194444444,0.951795841,0.973588342
-999,0.882352941,0.413746857,0.761904762,0.707236842,0.885964912,0.998686633,0.981826877,0,0.971204188,0,0,0.902439024,1,1,0,0
-999,0.588235294,0.483822297,0.857142857,0.815789474,0.891081871,0.99879608,0.989956958,0.966603053,0.97469459,0.998502044,0.999044358,0.865853659,1,1,0,0
8,0.823529412,0.822799665,0.666666667,0.282894737,0.902777778,0.998467738,0,0,0,0,0,0.890243902,0,0.138888889,0.945179584,0.995446266
18,0.823529412,0.421290863,0.047619048,0.4375,0.870614035,0.998338391,0.989000478,0.966603053,0.982547993,0.997688584,0.998427172,0.865853659,0,0.305555556,0.946124764,0.991803279
172,0.117647059,0.521709975,1,0.986842105,0.875,0.99839809,0.989478718,0,0.97556719,0.998283798,0.998606355,0.902439024,0.333333333,0.916666667,0.959357278,0.966302368
90,0.058823529,0.524727578,0.666666667,0.115131579,0.900584795,0.998557286,0.994739359,0.977099237,0.983420593,0.998085393,0.998546627,0.902439024,0,0.027777778,0.95557656,0.964480874
21,0.117647059,0.62883487,0.857142857,0.5,0.888888889,0.998437889,0,0,0,0,0,0.87804878,0.333333333,0.583333333,0.947069943,0.993624772
-999,0.647058824,0.48650461,0.80952381,0.690789474,0.911549708,0.998945326,0.985652798,0,0.970331588,0.998273878,0.998954766,0.926829268,1,1,0,0
152,0.117647059,0.276613579,0.047619048,0.282894737,0.869152047,0.998477688,0.992348159,0.96278626,0.986038394,0.997847308,0.998546627,0.865853659,0,0.194444444,0.956521739,0.974499089
70,0.705882353,0.124224644,0.142857143,0.069078947,0.938596491,0.998825929,0.984218077,0.977099237,0.968586387,0.998006032,0.998695946,0.951219512,0,0.055555556,0.95463138,0.975409836
4,0.823529412,0.288516345,0.047619048,0.648026316,0.869883041,0.998278693,0.992826399,0.96851145,0.990401396,0,0,0.853658537,0,0.194444444,0.945179584,0.994535519
-999,0.705882353,0.131936295,1,0.664473684,0.877192982,0.99837819,0,0.969465649,0,0,0,0.841463415,1,1,0.970699433,0.9571949
22,0.176470588,0.098742666,0.80952381,0.638157895,0.899853801,0.998686633,0,0.976145038,0,0,0,0.926829268,0.333333333,0.194444444,0.946124764,0.998178506
85,0.294117647,0.78575021,1,0.115131579,0.897660819,0.998467738,0.987565758,0.969465649,0.97469459,0,0.998705901,0.951219512,0.333333333,0.638888889,0.959357278,0.967213115
81,0.529411765,0.231684828,0.142857143,0.848684211,0.913011696,0.998905527,0.989478718,0.964694656,0.978184991,0,0,0.926829268,0,0.638888889,0.950850662,0.984517304
178,0.882352941,0.366974015,0.80952381,0.940789474,0.894736842,0.998925427,0.987565758,0,0.972949389,0.998115154,0.998895039,0.890243902,0.333333333,0.388888889,0.9536862,0.954462659
-999,0.411764706,0.807376362,0.952380952,0.25,0.911549708,0.998417989,0.990913439,0.974236641,0.97382199,0.997877068,0.998656128,0.93902439,0.333333333,1,0,0
-999,0.352941176,0.69706622,0.80952381,0.069078947,0.883040936,0.99879608,0.986131038,0,0.960732984,0.998045712,0.998795493,0.890243902,1,1,0,0
156,0.882352941,0.558591785,0.285714286,0.664473684,0.911549708,0.998457788,0.990435198,0.977099237,0.97556719,0.998035792,0.998845266,0.93902439,0,0.25,0.952741021,0.973588342
227,0.294117647,0.716848282,0.047619048,0.161184211,0.864766082,0.998487637,0,0,0,0,0,0.865853659,0,0.222222222,0.960302457,0.965391621
85,1,0.035205365,1,0.171052632,0.885233918,0.998477688,0.987087518,0.971374046,0.977312391,0.998045712,0.998755674,0.841463415,0.333333333,0.305555556,0.957466919,0.97723133
-999,0.823529412,0.284995809,0.857142857,0.039473684,0.889619883,0.998656783,0.983739837,0.964694656,0.972076789,0,0,0.841463415,1,1,0.962192817,0.943533698
91,0.470588235,0.622129086,0.714285714,0.799342105,0.966374269,0.999243819,0.981348637,0.974236641,0.962478185,0.998710369,0.99924345,0.93902439,0.333333333,0.027777778,0.965028355,0.938069217
209,0.705882353,0.694719195,0.047619048,0.921052632,0.871345029,0.998447838,0.991869919,0.96851145,0.979930192,0.998006032,0.998536673,0.890243902,0,0.055555556,0.964083176,0.963570128
147,0.647058824,0.116512992,0.80952381,0.894736842,0.895467836,0.998587135,0.989956958,0,0.976439791,0.997906829,0.998427172,0.914634146,0.333333333,0.305555556,0.949905482,0.963570128
-999,0.411764706,0.502766136,0.857142857,0.986842105,0.898391813,0.99878613,0.983261597,0,0.968586387,0,0,0.87804878,1,1,0.965028355,0.945355191
-999,0.411764706,0.681642917,0.238095238,0.710526316,0.951754386,0.998905527,0.983261597,0.974236641,0.962478185,0.998531804,0.999014494,0.902439024,1,1,0.960302457,0.952641166
75,0.352941176,0.652137469,0.904761905,0.243421053,0.880847953,0.99839809,0.991391679,0.966603053,0.97556719,0.99792667,0.998805447,0.865853659,0,0.138888889,0.951795841,0.971766849
70,0.823529412,0.364291702,0.666666667,0.069078947,0.902777778,0.998597085,0.992348159,0.973282443,0.97556719,0.997877068,0.99872581,0.914634146,0,0.805555556,0.948015123,0.974499089
-999,0.882352941,0.942162615,0.619047619,0.460526316,0.944444444,0,0,0.974236641,0,0,0,0.902439024,1,1,0,0
-999,0.705882353,0.027829003,0.571428571,0.894736842,0.945175439,0.999253768,0.982305117,0.981870229,0.968586387,0.998720289,0.999342996,0.93902439,1,1,0.960302457,0.940801457
83,0.352941176,0.205699916,0.238095238,0.391447368,0.949561404,0.998935376,0.987087518,0,0.957242583,0.998531804,0.999203631,0.914634146,0,0.027777778,0.958412098,0.969945355
-999,0.117647059,0.916345348,0.952380952,0.664473684,0.917397661,0.998696582,0.989000478,0.976145038,0.966841187,0.998006032,0.998646173,0.914634146,1,1,0.9536862,0.965391621
229,0.941176471,0.44124057,0.19047619,0.595394737,0.923976608,0.998557286,0.986131038,0.979961832,0.979057592,0.998323479,0.998964721,0.926829268,0,0.944444444,0.965973535,0.947176685
6,0.941176471,0.557921207,0.80952381,0.664473684,0.902777778,0.998636884,0.989478718,0,0.979057592,0.998035792,0.998904993,0.951219512,0.333333333,0.472222222,0.948015123,0.990892532
32,0.705882353,0.345515507,0.142857143,0.657894737,0.929824561,0.998587135,0.989478718,0.972328244,0.977312391,0.998234197,0.998944812,0.926829268,0,0.194444444,0.950850662,0.982695811
221,1,0.271248952,1,0.588815789,0.869152047,0.998547336,0.988043998,0.964694656,0.977312391,0.99835324,0.998825356,0.853658537,0.333333333,0.138888889,0.982986767,0.943533698
48,0.352941176,0.490695725,0.80952381,0.638157895,0.89254386,0.998716482,0,0,0,0,0,0.914634146,0.333333333,0.111111111,0.946124764,0.990892532
-999,0.058823529,0.143671417,0.666666667,0.677631579,0.902777778,0.998607034,0.99904352,0.972328244,0.985165794,0.998095314,0.998556582,0.914634146,1,1,0,0
61,0.352941176,0.972170997,0.714285714,0.453947368,0.972953216,0.999164221,0.980392157,0.980916031,0.95113438,0.999216301,0.999412678,0.926829268,1,0.666666667,0.947069943,0.986338798
170,0.058823529,0.828499581,0.666666667,0.898026316,0.915935673,0.998736381,0,0,0,0,0,0.902439024,0,0.583333333,0.950850662,0.971766849
-999,0.176470588,0.406705784,0.904761905,0.664473684,0.881578947,0.99878613,0.986609278,0,0.968586387,0.998263958,0.998974675,0.865853659,1,1,0,0
217,1,0.604358759,0.857142857,0.924342105,0.88377193,0.998417989,0.987087518,0.974236641,0.972076789,0.99793659,0.998755674,0.829268293,0.333333333,0.138888889,0.958412098,0.951730419
159,0.882352941,0.131601006,0.19047619,0.450657895,0.948099415,0.999114472,0.984218077,0.978053435,0.968586387,0,0,0.914634146,0,0.583333333,0.957466919,0.965391621
-999,1,0.341492037,1,0.0625,0.872076023,0.998497587,0.984696318,0.966603053,0.97556719,0.998313559,0.998845266,0.865853659,1,1,0,0
89,0.647058824,0.851969824,0.80952381,0.671052632,0.897660819,0.999094572,0.985174558,0,0.963350785,0.998263958,0.998835311,0.951219512,0.333333333,0.861111111,0.948015123,0.971766849
-999,0.470588235,0.678290025,1,0.013157895,0.86622807,0.998467738,0.987565758,0,0.969458988,0,0,0.829268293,1,1,0.97826087,0.943533698
182,0.117647059,0.725230511,0.238095238,0.4375,0.959064327,0.999074673,0.983261597,0,0.964223386,0.999027816,0.999044358,0.902439024,0,0.222222222,0.9536862,0.974499089
-999,0.117647059,0.314165968,0.714285714,0.907894737,0.961988304,0.999005025,0,0.973282443,0,0,0,0.926829268,1,1,0,0
66,0.411764706,0.318021794,0.666666667,0.565789474,0.911549708,0.998358291,0.995695839,0.973282443,0.983420593,0.998065553,0.998825356,0.890243902,0,0.166666667,0.948960302,0.973588342
98,0.823529412,0.524559933,0.952380952,0.131578947,0.912280702,0,0,0,0,0,0,0.914634146,0.333333333,0.333333333,0.951795841,0.965391621
-999,1,0.7751886,0.952380952,0.819078947,0,0,0,0,0,0,0,0,1,1,0.957466919,0.945355191
138,0.588235294,0.645096396,0.857142857,0.174342105,0.897660819,0.998537386,0.987087518,0.970419847,0.97469459,0.997857228,0.998666083,0.87804878,0.333333333,0.055555556,0.962192817,0.948087432
115,0.823529412,0.500083822,0.476190476,0.970394737,0.897660819,0.998557286,0.989000478,0.971374046,0.97382199,0.998035792,0.99872581,0.890243902,0,0.138888889,0.969754253,0.93715847
-999,0.235294118,0.435708298,0.571428571,0.963815789,0.966374269,0.999233869,0.978000956,0.979961832,0.961605585,0.999404786,0.999771044,0.914634146,1,1,0,0
20,0.058823529,0.665549036,0.142857143,0.398026316,0.954678363,0.999005025,0,0,0,0,0,0.926829268,0,0.222222222,0.946124764,0.995446266
48,0.235294118,0.363285834,0.952380952,0.901315789,0.916666667,0.998636884,0,0.976145038,0,0,0,0.914634146,0.333333333,0.972222222,0.946124764,0.988160291
-999,0.058823529,0.744677284,0.428571429,0.450657895,0.869883041,0.999054773,0,0,0,0,0,0.865853659,1,1,0.949905482,0.938069217
-999,0.941176471,0.120033529,0.80952381,0.483552632,0.885964912,0.998905527,0.985174558,0,0.970331588,0.998115154,0.998845266,0.902439024,1,1,0.957466919,0.942622951
166,0.764705882,0.866387259,1,0.960526316,0.869883041,0.998457788,0.986131038,0.960877863,0.97469459,0.997807627,0.998646173,0.865853659,0.333333333,0.722222222,0.962192817,0.966302368
64,0.176470588,0.838893546,0.904761905,0.671052632,0.894005848,0.998427939,0.988522238,0.971374046,0.978184991,0.997817547,0.998347535,0.914634146,0,0.888888889,0.950850662,0.973588342
174,0.882352941,0.576697402,1,0.276315789,0.877192982,0.998557286,0.984218077,0.966603053,0.97382199,0.998254038,0.998676037,0.890243902,1,0,0.965973535,0.966302368
25,0.705882353,0.064375524,0.047619048,0.470394737,0.871345029,0.998417989,0.985652798,0,0,0,0,0.87804878,0,0.75,0.948960302,0.989981785
-999,0,0.042749371,0.142857143,0.381578947,0.923976608,0.998855778,0.984696318,0.96851145,0.965095986,0.998432602,0.99872581,0.93902439,1,1,0,0
47,0.176470588,0.2620285,0.380952381,0.476973684,0.907894737,0.998547336,0.987087518,0.97519084,0.965095986,0.998224277,0.998735765,0.902439024,0,0.666666667,0.946124764,0.989981785
-999,0.117647059,0.143503772,0.666666667,0.398026316,0.902046784,0.998607034,0.986131038,0.969465649,0.97382199,0.998214357,0.998666083,0.926829268,1,1,0,0
-999,0.647058824,0.548868399,0.571428571,0.259868421,0.956140351,0.999472663,0.972262076,0,0.945026178,0.999156779,0.999561997,0.93902439,1,1,0.962192817,0.945355191
-999,0.823529412,0.741324392,0.666666667,0.605263158,0.91374269,0.99880603,0.983739837,0.970419847,0.969458988,0.998065553,0.998676037,0.914634146,1,1,0,0
235,0.058823529,0.207879296,0.666666667,0.013157895,0.902777778,0.998666733,0.990913439,0.974236641,0.967713787,0,0.998825356,0.890243902,0,0.833333333,0.964083176,0.940801457
56,0.235294118,0.118021794,0.80952381,0.4375,0.898391813,0.998766231,0.984218077,0,0.972076789,0.998105234,0.998994585,0.914634146,0.333333333,0.305555556,0.946124764,0.994535519
158,0.705882353,0.109807209,0.714285714,0.769736842,0.967105263,0.99917417,0.984696318,0.974236641,0.969458988,0,0,0.93902439,0.333333333,0.666666667,0.964083176,0.946265938
-999,0.117647059,0.03906119,0.857142857,0.782894737,0.882309942,0.998358291,0.987087518,0.970419847,0.970331588,0.99835324,0,0.829268293,1,1,0.95463138,0.966302368
121,0.117647059,0.733612741,0.904761905,0.648026316,0.888157895,0.998587135,0.993782879,0.966603053,0.979057592,0.997767946,0.9985964,0.902439024,0,0.111111111,0.964083176,0.942622951
-999,0.411764706,0.567309304,0.428571429,0.894736842,0.874269006,0.998736381,0,0,0,0,0,0.865853659,1,1,0.946124764,0.954462659
49,0.470588235,0.586420788,0.238095238,0.190789474,0.948830409,0.99877618,0.988522238,0.98759542,0.970331588,0.998402841,0.998974675,0.926829268,0,0.777777778,0.950850662,0.988160291
-999,0.529411765,0.126404023,0.380952381,0.924342105,0.903508772,0.998965226,0.984696318,0.971374046,0.972076789,0.998184596,0.998835311,0.890243902,1,1,0,0
59,0.764705882,0.895892707,0.142857143,0.917763158,0.941520468,0.99878613,0.984218077,0.97519084,0.983420593,0.998432602,0.999064267,0.963414634,0,0.416666667,0.9536862,0.97723133
-999,0.235294118,0.075440067,0.238095238,0.924342105,0.938596491,0.999014974,0,0.976145038,0,0,0,0.926829268,1,1,0,0
155,1,0.466554904,0.714285714,0.963815789,0.957602339,0.99920402,0.984218077,0.979007634,0.964223386,0.998740129,0.99911404,0.926829268,0.333333333,0.805555556,0.9536862,0.966302368
144,0.411764706,0.867225482,0.904761905,0.338815789,0.890350877,0.998696582,0.986609278,0.976145038,0.967713787,0.99752986,0.998347535,0.865853659,0,0.333333333,0.950850662,0.969945355
101,0.882352941,0.989606035,0.714285714,0.960526316,0.958333333,0,0,0.983778626,0,0,0,0.93902439,0.333333333,0.583333333,0.95557656,0.969945355
-999,0.058823529,0.955406538,0.428571429,0.088815789,0.877192982,0.999005025,0,0,0,0,0,0.914634146,1,1,0.948015123,0.942622951
187,0.352941176,0.866219614,0.571428571,0.184210526,0.949561404,0.998985125,0.988043998,0.978053435,0.969458988,0.998640927,0.999153858,0.914634146,0.333333333,0.333333333,0.951795841,0.961748634
-999,0,0.646940486,0.333333333,0.684210526,0.910087719,0.998636884,0.986131038,0.979961832,0.97382199,0.998422682,0.998626264,0.87804878,1,1,0,0
29,0.058823529,0.674266555,0.047619048,0.476973684,0.875,0.998477688,0.989956958,0.97519084,0.980802792,0.99792667,0.998407263,0.890243902,0,0.361111111,0.948960302,0.991803279
57,0.235294118,0.154065381,0.80952381,0.476973684,0.898391813,0.998875678,0.979913917,0,0.964223386,0.998144915,0.998845266,0.914634146,0.333333333,0.527777778,0.947069943,0.991803279
203,1,0.677451802,1,0.328947368,0.861842105,0.998437889,0.987087518,0,0.978184991,0.997738185,0.998586446,0.853658537,0.333333333,0.083333333,0.966918715,0.967213115
28,0.117647059,0.657837385,0.952380952,0.894736842,0.921052632,0.998756281,0.990913439,0.97519084,0.97469459,0.998214357,0.999263359,0.951219512,0.333333333,0.388888889,0.946124764,0.990892532
-999,0.235294118,0.830678961,1,0.315789474,0.866959064,0.998487637,0.981826877,0.969465649,0.97469459,0.997886989,0.998606355,0.853658537,1,1,0,0
-999,0.882352941,0.370494552,1,0.960526316,0.886695906,0.99837819,0.990913439,0.972328244,0.982547993,0.998293719,0.9985964,0.890243902,1,1,0,0
93,0,0.60217938,0.666666667,0.292763158,0.89619883,0.998607034,0,0.979961832,0,0,0,0.902439024,0,0.416666667,0.949905482,0.974499089
-999,0.941176471,0.568315172,1,0.914473684,0.881578947,0.998527436,0.986131038,0.96851145,0.982547993,0,0,0.87804878,1,1,0.963137996,0.969034608
-999,0.588235294,0.011567477,0.857142857,0.746710526,0.877923977,0.998517487,0,0,0,0,0,0.853658537,1,1,0,0
1,0,0.341324392,0.80952381,0.506578947,0.891812865,0.998855778,0,0,0,0,0,0.93902439,0.333333333,0.777777778,0.946124764,0.999089253
120,0.470588235,0.442749371,0.380952381,0.565789474,0.906432749,0.998557286,0.990913439,0.97519084,0.979930192,0.998313559,0.998815402,0.890243902,0,0.194444444,0.948960302,0.969034608
13,0.764705882,0.388432523,0.666666667,0.825657895,0.903508772,0.998477688,0.990435198,0.976145038,0.987783595,0.997986191,0.998815402,0.890243902,0,0,0.946124764,0.993624772
-999,0.647058824,0.071751886,0.857142857,0.819078947,0.86622807,0.998527436,0.989956958,0,0.971204188,0.997877068,0.9985964,0.817073171,1,1,0,0
215,0.764705882,0.094719195,0.80952381,0.470394737,0.886695906,0,0,0,0,0,0,0.926829268,0.333333333,0.277777778,0.951795841,0.972677596
129,0.647058824,0.425649623,0.666666667,0.476973684,0.905701754,0.998607034,0.988522238,0.972328244,0.976439791,0.998085393,0.998646173,0.902439024,0,0.305555556,0.958412098,0.964480874
156,0.941176471,0.577870914,0.619047619,0.746710526,0.956140351,0.999293567,0.986131038,0,0.965968586,0.999107178,0.999094131,0.914634146,0.333333333,0.944444444,0.948960302,0.970856102
159,0.411764706,0.633528919,0.952380952,0.447368421,0.924707602,0.998895577,0.983261597,0.977099237,0.965968586,0.998105234,0.99872581,0.951219512,0.333333333,0.583333333,0.951795841,0.963570128
38,0.941176471,0.989438391,0.19047619,0.677631579,0.924707602,0,0.988043998,0.972328244,0.976439791,0,0,0.93902439,0,0.111111111,0.948015123,0.989071038
85,0.235294118,0.212573345,0.952380952,0.118421053,0.915935673,0.998547336,0.981826877,0.979007634,0.971204188,0.998045712,0.998755674,0.914634146,0.333333333,0.916666667,0.949905482,0.974499089
