overall,year,player_0,pos,college,weight_0,forty,vertical,bench,broad,threecone,shuttle,Height,side,team_1,pos_rk,grade
-999,1,0.896563286,1,0.845394737,0.885964912,0.998497587,0.993782879,0.967557252,0.986910995,0.997886989,0.998705901,0.902439024,1,1,0.994328922,0.93715847
195,0.352941176,0.055322716,1,0.134868421,0.86622807,0.998517487,0.987565758,0.965648855,0.963350785,0.99795643,0.998626264,0.853658537,0.333333333,0.75,0.967863894,0.955373406
163,0.647058824,0.835875943,0.142857143,0.700657895,0.926900585,0.998706532,0.986609278,0.977099237,0.97556719,0.998224277,0.998914948,0.926829268,0,0.222222222,0.960302457,0.953551913
-999,0.235294118,0.041911148,0.761904762,0.118421053,0.877923977,0.998895577,0,0,0,0,0,0.87804878,1,1,0,0
-999,0.823529412,0.452137469,0.857142857,0.963815789,0.90497076,0.998587135,0.984218077,0.970419847,0.966841187,0.997906829,0.998755674,0.865853659,1,1,0,0
-999,0.058823529,0.128248114,0.80952381,0.924342105,0.894736842,0.998666733,0.987087518,0,0.970331588,0.99794651,0.998526718,0.87804878,1,1,0.958412098,0.958105647
110,0.235294118,0.863704946,0.571428571,0.907894737,0.964181287,0.999333366,0.976087996,0.980916031,0.958987784,0.998710369,0.999333041,0.926829268,0.333333333,0.527777778,0.959357278,0.945355191
-999,0.176470588,0.264375524,0.238095238,0.648026316,0.938596491,0.999054773,0.986609278,0.973282443,0.97469459,0.998442522,0.998875129,0.902439024,1,1,0.965028355,0.942622951
100,0.470588235,0.932774518,1,0.470394737,0.855994152,0.998268743,0.991869919,0.966603053,0.97556719,0,0,0.853658537,0.333333333,0.194444444,0.969754253,0.9571949
125,1,0.143839061,0.047619048,0.118421053,0.873538012,0.998537386,0.988043998,0,0.984293194,0.997966351,0.998546627,0.87804878,0,0.555555556,0.964083176,0.969945355
-999,0.764705882,0.875440067,0.857142857,0.391447368,0.869152047,0.998467738,0.989956958,0.970419847,0.977312391,0.997837387,0.998626264,0.817073171,1,1,0.972589792,0.940801457
23,0.882352941,0.9627829,0.714285714,0.019736842,0.965643275,0.999005025,0.983739837,0.973282443,0.961605585,0.999305583,0.999313132,0.93902439,0.333333333,0.333333333,0.949905482,0.986338798
31,0.352941176,0.486001676,0.666666667,0.819078947,0.916666667,0.998607034,0.988522238,0.978053435,0.97469459,0.997966351,0.9985964,0.902439024,0,0.361111111,0.946124764,0.994535519
137,0.882352941,0.361106454,0.952380952,0.398026316,0.915204678,0.998616984,0.990435198,0.974236641,0.977312391,0.998134995,0.998556582,0.926829268,0.333333333,0.694444444,0.952741021,0.968123862
-999,0.705882353,0.6248114,0.571428571,0.588815789,0.971491228,0.999532362,0.973696796,0.981870229,0.948516579,0,0,0.926829268,1,1,0.956521739,0.955373406
-999,0.176470588,0.563453479,0.666666667,0.013157895,0.894736842,0.998507537,0.988522238,0.967557252,0.979057592,0.998194516,0.998865175,0.902439024,1,1,0.959357278,0.958105647
-999,0.882352941,0.726404023,0.047619048,0.631578947,0.869152047,0.998636884,0.988522238,0.961832061,0.979057592,0.99792667,0.998526718,0.865853659,1,1,0.971644612,0.950819672
-999,1,0.126739313,0.952380952,0.161184211,0.910818713,0.998686633,0.989956958,0.971374046,0.979057592,0.998333399,0.998875129,0.926829268,1,1,0,0
-999,0.647058824,0.313830679,0.047619048,0.963815789,0.872076023,0.998577185,0,0,0.976439791,0,0,0.865853659,1,1,0,0
-999,0.705882353,0.520201174,0.047619048,0.0625,0.86622807,0.998288642,0.989956958,0.971374046,0.979057592,0.998224277,0.998695946,0.841463415,1,1,0.965028355,0.961748634
-999,0.823529412,0.240905281,0.047619048,0.789473684,0.865497076,0.99839809,0.989000478,0.967557252,0.979057592,0,0,0.853658537,1,1,0.966918715,0.962659381
-999,0.823529412,0.777870914,0.904761905,0.921052632,0.887426901,0.998587135,0.985652798,0,0.978184991,0,0,0.902439024,1,1,0.961247637,0.956284153
-999,0.764705882,0.185917854,0.238095238,0.345394737,0.950292398,0,0,0.97519084,0,0,0,0.902439024,1,1,0.965028355,0.942622951
109,0.941176471,0.507627829,0.619047619,0.171052632,0.964912281,0.99919407,0.984218077,0.985687023,0.965095986,0.998998056,0.999313132,0.926829268,0.333333333,0.444444444,0.9536862,0.955373406
122,0.764705882,0.747359598,0.571428571,0.746710526,0.963450292,0.999303517,0.986131038,0.979961832,0.967713787,0.998680608,0.999004539,0.926829268,0.333333333,0.055555556,0.948960302,0.972677596
-999,0.764705882,0.169823973,0.857142857,0.657894737,0.889619883,0.998537386,0.990913439,0.97519084,0.985165794,0,0,0.87804878,0.333333333,1,0,0
103,0.117647059,0.095389774,1,0.516447368,0.885964912,0.998417989,0.993304639,0,0.983420593,0.997976271,0.998775583,0.902439024,0.333333333,0.666666667,0.965973535,0.958105647
-999,0.647058824,0.995305951,0.333333333,0.779605263,0.893274854,0.998557286,0.994739359,0.977099237,0.977312391,0.998055633,0.998586446,0.865853659,1,1,0.962192817,0.948087432
-999,0.941176471,0.172841576,1,0.638157895,0.86622807,0.998527436,0.993782879,0.959923664,0,0,0,0.841463415,1,1,0,0
-999,0.941176471,0.949538977,0.047619048,0.638157895,0.871345029,0.998358291,0.989478718,0.965648855,0.97556719,0.997916749,0.998705901,0.865853659,1,1,0,0
-999,0.235294118,0.982564962,0.714285714,0.746710526,0.947368421,0.99918412,0.974175036,0.974236641,0,0,0,0.93902439,1,1,0,0
250,0,0.09706622,0.80952381,0.184210526,0.899122807,0.998935376,0.987565758,0,0.972076789,0.997867148,0.998556582,0.902439024,0.333333333,0.25,0.957466919,0.952641166
-999,0.882352941,0.247108131,0.904761905,0.391447368,0.882309942,0.998348341,0.987565758,0.971374046,0.970331588,0,0,0.865853659,1,1,0.964083176,0.9571949
-999,0.941176471,0.194803018,0.619047619,0.039473684,0.949561404,0,0,0.972328244,0,0,0,0.93902439,1,1,0,0
-999,0.705882353,0.621290863,0.761904762,0.733552632,0.883040936,0.998935376,0,0,0,0,0,0.926829268,1,1,0,0
57,0.294117647,0.765632858,0.142857143,0.904605263,0.92251462,0.998746331,0.986609278,0.976145038,0.965968586,0.998492123,0.998914948,0.926829268,0,0.055555556,0.948015123,0.989981785
124,0.882352941,0.770662196,0.619047619,0.930921053,0.965643275,0.999154271,0.985174558,0.984732824,0.965968586,0.998730209,0.999392769,0.926829268,0.333333333,0.833333333,0.95557656,0.962659381
-999,0.764705882,0.069907795,0.571428571,0.848684211,0.962719298,0.999303517,0.974653276,0.976145038,0.95113438,0.999047657,0.999442542,0.914634146,1,1,0.961247637,0.948087432
-999,0.352941176,0.489019279,0.80952381,0.506578947,0.890350877,0.998995075,0.987087518,0,0.964223386,0.998055633,0.998775583,0.914634146,1,1,0,0
145,0.529411765,0.883822297,0.047619048,0.118421053,0.862573099,0.99837819,0.994261119,0.964694656,0.983420593,0.997867148,0.998546627,0.841463415,0,0.777777778,0.961247637,0.965391621
178,0,0.672757754,0.714285714,0.723684211,0.945175439,0.999124422,0.981826877,0.979007634,0.965095986,0.998502044,0.998815402,0.963414634,0.333333333,0.666666667,0.965028355,0.947176685
94,0.647058824,0.951718357,1,0.805921053,0.891812865,0.998507537,0.994261119,0,0.977312391,0.99794651,0.998656128,0.87804878,0.333333333,0.305555556,0.959357278,0.971766849
-999,0.705882353,0.767644593,0.714285714,0.746710526,0.970760234,0.999373166,0.977522716,0.969465649,0.952006981,0.999325424,0.999561997,0.963414634,1,1,0.966918715,0.941712204
6,0.882352941,0.237887678,0.80952381,0.217105263,0.891812865,0.998766231,0.987565758,0,0.976439791,0.997976271,0.99885522,0.93902439,0.333333333,0.638888889,0.949905482,0.982695811
-999,0,0.719530595,0.952380952,0.503289474,0.915935673,0.99879608,0.984218077,0.971374046,0.964223386,0.998482203,0.998795493,0.926829268,1,1,0,0
147,0.764705882,0.529086337,0.571428571,0.394736842,0.956140351,0.999313467,0.981348637,0.973282443,0.960732984,0.999097258,0.999173768,0.914634146,0.333333333,0.138888889,0.95463138,0.954462659
-999,0.411764706,0.266219614,0.904761905,0.361842105,0.876461988,0.998457788,0.991391679,0.976145038,0.976439791,0,0.99872581,0.841463415,1,1,0.959357278,0.954462659
-999,0.647058824,0.621626153,0.904761905,0.470394737,0.877923977,0.998577185,0.987565758,0.964694656,0.965968586,0.998154835,0.99885522,0.890243902,1,1,0.967863894,0.951730419
153,0.647058824,0.613914501,0.666666667,0.605263158,0.916666667,0.998726432,0.988043998,0.979007634,0.976439791,0.998075473,0.998695946,0.914634146,0,0.777777778,0.956521739,0.969034608
210,0.764705882,0.561441744,0.714285714,0.513157895,0.972222222,0.999502512,0.977522716,0,0.957242583,0.999156779,0.99950227,0.93902439,0.333333333,0.833333333,0.959357278,0.949908925
-999,0.823529412,0.659346186,0.952380952,0.648026316,0.910818713,0.998766231,0.987087518,0,0.97382199,0.998254038,0.998954766,0.914634146,1,1,0.959357278,0.943533698
236,0.529411765,0.676613579,1,0.940789474,0.872076023,0.998467738,0.988522238,0.959923664,0.978184991,0.997629062,0.998775583,0.914634146,0.333333333,0.138888889,0.968809074,0.955373406
67,0.823529412,0.155574183,0.142857143,0.470394737,0.935672515,0.998875678,0.983261597,0,0.972949389,0,0,0.951219512,0,0.194444444,0.957466919,0.963570128
-999,0.823529412,0.752891869,0.285714286,0.651315789,0.915204678,0.998726432,0.991869919,0.979007634,0.977312391,0,0,0.890243902,0,1,0,0
15,0.352941176,0.456999162,0.142857143,0.782894737,0.927631579,0.998666733,0.984696318,0.971374046,0.972076789,0.998154835,0.99911404,0.93902439,0,0.638888889,0.946124764,0.995446266
21,0.470588235,0.156412406,0.142857143,0.815789474,0.924707602,0.998726432,0.989000478,0.974236641,0.976439791,0.998045712,0.998825356,0.93902439,0,0.583333333,0.946124764,0.995446266
249,0.058823529,0.086001676,0.952380952,0.657894737,0.921052632,0.998696582,0.985652798,0.96851145,0.970331588,0.998025872,0.998695946,0.93902439,0.333333333,0.805555556,0.95463138,0.95992714
148,0.411764706,0.286839899,1,0.832236842,0.872076023,0.99838814,0.989956958,0.965648855,0.97469459,0.997758025,0.9985964,0.87804878,0.333333333,0.694444444,0.968809074,0.951730419
36,0.058823529,0.075104778,0.380952381,0.555921053,0.906432749,0.998706532,0.988522238,0.977099237,0.969458988,0.998194516,0.998387354,0.902439024,0,0.888888889,0.947069943,0.989071038
-999,0.294117647,0.727409891,0.380952381,0.039473684,0.899122807,0.998955276,0,0.967557252,0.97382199,0,0,0.87804878,1,1,0,0
32,0.470588235,0.267057837,0.857142857,0.924342105,0.880847953,0.998338391,0.994739359,0,0.986910995,0.998065553,0.998566537,0.853658537,0.333333333,0.638888889,0.947069943,0.986338798
98,0,0.8620285,0.142857143,0.700657895,0.916666667,0.998736381,0.987087518,0,0.971204188,0.99792667,0.998676037,0.914634146,0,0.777777778,0.95463138,0.976320583
132,0.058823529,0.169656329,0.142857143,0.921052632,0.934210526,0.998935376,0,0,0,0,0,0.963414634,0,0.222222222,0.950850662,0.989981785
-999,0.647058824,0.500922045,0.333333333,0.315789474,0.910818713,0.998975175,0.985652798,0.981870229,0.967713787,0.998214357,0.998775583,0.87804878,0.333333333,1,0.948015123,0.938069217
30,0,0.598323554,0.857142857,0.924342105,0.89619883,0.998338391,0.991869919,0,0.976439791,0,0,0.87804878,0.333333333,0.277777778,0.946124764,0.993624772
-999,0.294117647,0.734953898,0.80952381,0.128289474,0.890350877,0.998815979,0.984696318,0,0.964223386,0.998402841,0.998885084,0.890243902,1,1,0,0
164,1,0.43285834,0.095238095,0.351973684,0.880116959,0.998537386,0.989000478,0.969465649,0.978184991,0.998194516,0.99885522,0.902439024,0,0.25,0.948960302,0.976320583
251,0.117647059,0.258843252,1,0.184210526,0.870614035,0.998527436,0.988043998,0,0.972949389,0.997857228,0.998646173,0.853658537,0.333333333,0.333333333,0.975425331,0.946265938
-999,0.176470588,0.961609388,0.857142857,0.470394737,0.899122807,0.998706532,0.985174558,0.96851145,0.965095986,0,0.999004539,0.841463415,1,1,0.960302457,0.953551913
166,0.294117647,0.705783738,0.904761905,0.171052632,0.886695906,0.998527436,0.991391679,0.969465649,0.97382199,0.998115154,0.998865175,0.902439024,0,0.222222222,0.9536862,0.964480874
186,0.764705882,0.18541492,0.904761905,0.924342105,0.882309942,0.998497587,0.988043998,0.96851145,0.978184991,0.997827467,0.998516764,0.87804878,0,0.055555556,0.967863894,0.943533698
142,0.941176471,0.056160939,1,0.417763158,0.893274854,0.998557286,0.989956958,0.974236641,0.982547993,0.998303639,0.998994585,0.926829268,0.333333333,0.944444444,0.957466919,0.976320583
47,0.058823529,0.71751886,0.428571429,0.648026316,0.863304094,0.998676683,0,0,0,0,0,0.853658537,0.666666667,0.666666667,0.945179584,0.973588342
51,0.588235294,0.34015088,0.238095238,0.398026316,0.960526316,0.998935376,0,0.976145038,0,0,0,0.914634146,0,0.138888889,0.952741021,0.972677596
-999,0,0.830008382,0.380952381,0.217105263,0.913011696,0.998756281,0.991391679,0.986641221,0.97469459,0.998164755,0.998636219,0.914634146,1,1,0,0
28,1,0.767476949,0.19047619,0.328947368,0.926169591,0,0.989478718,0.97519084,0,0.99795643,0.998775583,0.93902439,0,0.611111111,0.952741021,0.979052823
-999,0.941176471,0.310645432,0.952380952,0.832236842,0.921052632,0.998875678,0.989000478,0,0.97556719,0,0,0.926829268,1,1,0,0
-999,0.588235294,0.394635373,0.857142857,0.516447368,0.872076023,0.99838814,0.988522238,0.972328244,0.97469459,0.998045712,0.998576491,0.829268293,1,1,0,0
244,0.470588235,0.53176865,1,0.963815789,0.882309942,0.998587135,0.989000478,0.966603053,0.97556719,0.997817547,0.998576491,0.87804878,0.333333333,0.666666667,0.980151229,0.941712204
-999,0.647058824,0.829337804,0.142857143,0.871710526,0.915935673,0.998925427,0,0.97519084,0,0,0,0.926829268,1,1,0.970699433,0.941712204
26,0.352941176,0.235205365,0.238095238,0.832236842,0.969298246,0.999144321,0.986131038,0.979007634,0.955497382,0.998849252,0.999313132,0.902439024,0,0,0.947069943,0.994535519
-999,0.470588235,0.485666387,0.904761905,0.440789474,0.878654971,0.998427939,0.990435198,0.969465649,0.976439791,0.997668743,0.998666083,0.865853659,0,1,0,0
163,0.705882353,0.943168483,1,0.118421053,0.867690058,0.99837819,0.992348159,0.963740458,0.979930192,0.997579461,0.998666083,0.890243902,0.333333333,0.305555556,0.974480151,0.953551913
49,0.882352941,0.077284158,0.285714286,0.819078947,0.913011696,0.998577185,0.993782879,0.97519084,0.988656195,0.997996111,0.998715856,0.914634146,0,0.361111111,0.947069943,0.978142077
-999,0.882352941,0.959430008,0.80952381,0.111842105,0.912280702,0.998547336,0.988522238,0,0.976439791,0.998065553,0.99872581,0.963414634,1,1,0.951795841,0.969945355
16,1,0.997988265,0.476190476,0.881578947,0.919590643,0.998626934,0.989000478,0.971374046,0.978184991,0,0.998805447,0.926829268,0,0,0.945179584,0.990892532
54,0.176470588,0.951383068,0.238095238,0.832236842,0.932748538,0.998766231,0.985174558,0.979007634,0.965968586,0.998075473,0.998566537,0.902439024,0,0.416666667,0.948015123,0.984517304
59,0.941176471,0.288181056,1,0.075657895,0.881578947,0.998338391,0.992348159,0.96851145,0.986038394,0.997638983,0.998875129,0.914634146,0.333333333,0.666666667,0.951795841,0.987249545
-999,0.470588235,0.710645432,0.857142857,0.565789474,0.880847953,0.998497587,0.989956958,0.973282443,0.969458988,0.998075473,0.998676037,0.829268293,1,1,0,0
-999,0.117647059,0.390276614,1,0.572368421,0.894005848,0.998457788,0.989000478,0,0.97556719,0.997767946,0.99861631,0.914634146,1,1,0,0
-999,0.941176471,0.068901928,1,0.648026316,0.882309942,0.998547336,0.985652798,0,0.97382199,0,0.998865175,0.890243902,1,1,0.965028355,0.966302368
-999,0,0.860854987,0.857142857,0.013157895,0.871345029,0.998686633,0.988043998,0.967557252,0.971204188,0.997986191,0.9985964,0.817073171,1,1,0,0
-999,1,0.59195306,0.952380952,0.506578947,0.913011696,0,0.988043998,0,0.972949389,0,0,0.914634146,1,1,0.9536862,0.953551913
-999,1,0.774015088,0.761904762,0.292763158,0.92251462,0,0,0.966603053,0,0,0,0.865853659,1,1,0,0
22,0.411764706,0.047611065,0.714285714,0.092105263,0.957602339,0.999164221,0.983739837,0.979961832,0.963350785,0.998224277,0.998845266,0.963414634,0.333333333,0.361111111,0.946124764,0.995446266
-999,0.058823529,0.673260687,0.047619048,0.476973684,0.862573099,0.998547336,0.989000478,0.964694656,0.97382199,0.998015952,0.998337581,0.865853659,1,1,0,0
192,0,0.306621961,0.047619048,0.184210526,0.858187135,0.998447838,0.992826399,0.965648855,0.979057592,0.997678664,0.998347535,0.841463415,0,0.722222222,0.962192817,0.965391621
97,0,0.796479464,0.142857143,0.0625,0.915935673,0.998607034,0.988043998,0.96851145,0.976439791,0.998452442,0.998904993,0.902439024,0,0.638888889,0.959357278,0.955373406
-999,0.470588235,0.244258173,1,0.013157895,0.864766082,0.998477688,0.988043998,0.963740458,0.97382199,0,0,0.87804878,1,1,0,0
-999,0.294117647,0.476613579,1,0.088815789,0.876461988,0.998427939,0.987565758,0,0.972076789,0.997877068,0.998705901,0.87804878,1,1,0,0
-999,0.529411765,0.808549874,0.857142857,0.276315789,0.869152047,0.998756281,0.988043998,0.967557252,0.971204188,0.99794651,0.998695946,0.804878049,1,1,0,0
-999,0.411764706,0.398826488,0.238095238,0.638157895,0.963450292,0.999164221,0.982783357,0.982824427,0.957242583,0,0.999223541,0.890243902,1,1,0.958412098,0.962659381
91,0.882352941,0.946018441,0.714285714,0.759868421,0.956140351,0.999074673,0.987565758,0.96851145,0.971204188,0.998581405,0.999143904,0.951219512,0.333333333,0.472222222,0,0
40,0.470588235,0.036546521,0.571428571,0.496710526,0.957602339,0.999283618,0.985652798,0.979961832,0.965095986,0.998918694,0.999313132,0.926829268,0.333333333,0.111111111,0.948015123,0.989071038
-999,1,0.443587594,0.80952381,0.282894737,0.901315789,0,0,0,0,0,0,0.902439024,1,1,0.952741021,0.95992714
136,0.352941176,0.5875943,0.904761905,0.506578947,0.875,0.998686633,0.985652798,0.96851145,0.972949389,0.997857228,0.998775583,0.87804878,0,0.416666667,0.956521739,0.960837887
-999,0.764705882,0.365968148,1,0.940789474,0.868421053,0.998517487,0.983739837,0.963740458,0.97382199,0.997986191,0.998646173,0.865853659,1,1,0.990548204,0.943533698
205,0.705882353,0.390611903,0.047619048,0.717105263,0.863304094,0.998607034,0.989478718,0.958969466,0.97469459,0.998412761,0.998875129,0.87804878,0,0,0.960302457,0.970856102
-999,0.882352941,0.144844929,0.285714286,0.993421053,0.915935673,0.998746331,0.989000478,0,0.97556719,0.998412761,0.99885522,0.93902439,1,1,0.964083176,0.956284153
39,0.235294118,0.167979883,0.571428571,0.901315789,0.960526316,0.999114472,0.979913917,0.979961832,0.965968586,0.998978215,0.999581907,0.93902439,0.333333333,0.805555556,0.946124764,0.983606557
202,0.705882353,0.053310981,0.238095238,0.677631579,0.932748538,0.998766231,0.984696318,0.979961832,0.966841187,0.998601246,0.998835311,0.926829268,0,0.277777778,0.957466919,0.964480874
-999,0,0.507963118,1,0.700657895,0.874269006,0.998557286,0.986609278,0,0.970331588,0.997877068,0.998526718,0.914634146,1,1,0,0
-999,0.294117647,0.060519698,0.857142857,0.832236842,0.895467836,0.998646833,0,0.97519084,0,0,0,0.890243902,1,1,0.958412098,0.958105647
180,1,0.893545683,0.904761905,0.901315789,0,0.998607034,0,0,0,0,0,0,0,0.805555556,0.963137996,0.951730419
-999,1,0.547359598,0.476190476,0.013157895,0,0,0,0,0,0,0,0,1,1,0,0
-999,0.411764706,0.191114837,1,0,0.870614035,0.998268743,0.993782879,0.96851145,0.986038394,0,0,0.87804878,0.333333333,1,0,0
56,0.882352941,0.699077955,1,0.282894737,0.866959064,0.998288642,0.990435198,0.969465649,0.97556719,0,0,0.853658537,0.333333333,0.416666667,0.95557656,0.980874317
23,0.235294118,0.790276614,0.857142857,0.345394737,0.894736842,0.99836824,0.987565758,0.978053435,0.97382199,0,0.998626264,0.853658537,0.333333333,0.75,0.946124764,0.99726776
-999,1,0.065716681,0.857142857,0.391447368,0.887426901,0.998467738,0.988043998,0.976145038,0.976439791,0.998224277,0.999064267,0.890243902,1,1,0,0
-999,0.823529412,0.858675608,0.761904762,0.848684211,0.884502924,0,0,0,0,0,0,0.914634146,1,1,0,0
192,0.647058824,0.245934619,0.238095238,0.046052632,0.948099415,0.998955276,0.985174558,0.978053435,0.965095986,0.998968295,0,0.890243902,0,0.777777778,0.95463138,0.962659381
226,0.470588235,0.263369656,0,0.476973684,0.948099415,0.999134371,0,0.992366412,0,0,0,0.890243902,0.333333333,0.777777778,0.948015123,0.967213115
240,0.647058824,0.205867561,0.714285714,0.769736842,0.967105263,0.999293567,0,0.979961832,0,0,0,0.963414634,0.333333333,0.277777778,0.956521739,0.971766849
154,0.882352941,0.530595138,0.857142857,0.243421053,0.882309942,0.998427939,0.984218077,0.973282443,0.972949389,0.99834332,0.999074222,0.865853659,0.333333333,0.111111111,0.967863894,0.950819672
100,0.941176471,0.895557418,0.904761905,0.171052632,0.89619883,0.99836824,0.988522238,0.972328244,0.979930192,0,0,0.902439024,0,0.444444444,0.9536862,0.965391621
72,0.411764706,0.681139983,0.380952381,0.345394737,0.913011696,0.99837819,0.989956958,0.97519084,0.979930192,0.998015952,0.99872581,0.926829268,0,0.611111111,0.948015123,0.983606557
2,0.352941176,0.736965633,0.238095238,0.555921053,0.954678363,0.998985125,0.989478718,0.983778626,0.963350785,0.998184596,0.998885084,0.926829268,0,0.277777778,0.946124764,0.998178506
165,0.588235294,0.828164292,0.238095238,0.052631579,0.976608187,0.999422914,0.980392157,0.983778626,0.948516579,0.998859172,0.999044358,0.890243902,0,0.777777778,0.965973535,0.948087432
69,0,0.378038558,0.666666667,0.700657895,0.897660819,0.998607034,0,0,0,0,0,0.890243902,0,0.361111111,0.95463138,0.964480874
56,0.411764706,0.858843252,0.857142857,0.118421053,0.88377193,0.998447838,0.988043998,0.982824427,0.972076789,0.99792667,0.99872581,0.853658537,0.333333333,0.583333333,0.952741021,0.976320583
142,0.764705882,0.147694887,0.238095238,0.171052632,0.956140351,0,0,0.977099237,0,0,0,0.914634146,0,0.333333333,0.951795841,0.975409836
-999,0.235294118,0.646102263,0.142857143,0.032894737,0.92251462,0.99879608,0.986609278,0,0.977312391,0.998303639,0,0.926829268,1,1,0,0
-999,0.235294118,0.013746857,1,0.657894737,0.893274854,0.998696582,0,0.966603053,0,0,0,0.914634146,1,1,0,0
227,0,0.017267393,0.571428571,0.648026316,0.970760234,0.999472663,0.980392157,0,0.960732984,0.998869092,0.999183722,0.93902439,0.333333333,0.722222222,0.952741021,0.962659381
195,0.058823529,0.211399832,1,0.894736842,0.873538012,0.998417989,0.989956958,0,0,0,0,0.890243902,0.333333333,0.305555556,0.959357278,0.972677596
39,1,0.910813076,0.619047619,0.654605263,0.961988304,0.998965226,0.986609278,0.98759542,0.964223386,0.998690528,0.999104085,0.93902439,0.333333333,0.138888889,0.948015123,0.990892532
-999,0.529411765,0.04744342,0.428571429,0.381578947,0.861842105,0.998716482,0,0,0,0,0,0.853658537,1,1,0,0
121,0.823529412,0.896898575,0.047619048,0.947368421,0.861842105,0.998457788,0.987087518,0.969465649,0.97469459,0.998006032,0.99872581,0.87804878,0,0.083333333,0.962192817,0.967213115
139,0.058823529,0.263202012,0.142857143,0.375,0.921783626,0.998537386,0.988043998,0.96851145,0.976439791,0.998085393,0.998516764,0.914634146,0,0.194444444,0.965028355,0.949908925
-999,0.470588235,0.299245599,0.571428571,0.713815789,0.951754386,0.998935376,0.986609278,0.979961832,0,0,0,0.93902439,1,1,0.963137996,0.944444444
179,0.764705882,0.890192791,0.857142857,0.588815789,0.873538012,0.998328441,0.987565758,0.969465649,0.977312391,0,0,0.841463415,0.333333333,0,0.958412098,0.963570128
-999,0.705882353,0.538642079,0.857142857,0.345394737,0.875,0.998437889,0.988522238,0.973282443,0.976439791,0,0,0.841463415,1,1,0.95463138,0.963570128
149,0.705882353,0.765968148,0.857142857,0.894736842,0.882309942,0.998497587,0.986131038,0.971374046,0.979930192,0,0,0.853658537,0.333333333,0.638888889,0.951795841,0.971766849
2,1,0.995138307,0.80952381,0.069078947,0.886695906,0,0,0,0,0,0,0.902439024,0.333333333,0.666666667,0.946124764,0.994535519
-999,0.058823529,0.662866723,0.380952381,0.769736842,0.907894737,0.998577185,0.988043998,0.971374046,0.977312391,0.998134995,0.998765629,0.902439024,1,1,0.95463138,0.959016393
-999,0.764705882,0.065213747,0.047619048,0.657894737,0.868421053,0.998477688,0.988522238,0.971374046,0.976439791,0,0,0.87804878,1,1,0.967863894,0.954462659
162,0.823529412,0.527242246,1,0.894736842,0.878654971,0.998457788,0.988522238,0.960877863,0.969458988,0,0.998636219,0.890243902,0.333333333,0.055555556,0.959357278,0.970856102
241,0.705882353,0.162112322,1,0.171052632,0.883040936,0.998408039,0.989478718,0.964694656,0.978184991,0.99793659,0.998904993,0.902439024,0.333333333,0.666666667,0.956521739,0.971766849
40,0.764705882,0.215255658,1,0.648026316,0.873538012,0.998268743,0.990913439,0.970419847,0.97556719,0.998065553,0.998775583,0.865853659,0.333333333,0.111111111,0.948960302,0.988160291
21,1,0.612740989,0.19047619,0.476973684,0.921052632,0.998477688,0.989287422,0.98759542,0.97469459,0,0,0.902439024,0,0.361111111,0.945179584,0.991803279
